name_length	value	response_time	accuracy	coarse_category	fine_category	subject	
17	20	0.966847499999858	1	person	actor	4	
5	9	1.3673663000008673	1	place	country	4	
5	2	1.3763639999997395	1	place	city	4	
6	29	3.70465730000069	1	place	city	4	
13	3	0.468563999998878	1	place	body_of_water	4	
17	27	2.0817500000011933	1	person	politician	4	
12	0	2.601262599997426	1	person	politician	4	
13	12	2.2791995000006864	1	person	writer	4	
7	13	1.4848485000002256	1	person	musician	4	
10	36	1.185976999997365	1	place	monument	4	
23	15	1.6825619999981427	1	person	musician	4	
13	38	0.98226380000051	1	place	monument	4	
16	35	1.3357823000005737	1	place	body_of_water	4	
9	5	1.0599158000004536	1	person	musician	4	
9	31	1.5776680999988457	1	place	city	4	
14	21	2.330747200001497	1	person	politician	4	
9	16	1.5317596999993839	1	person	musician	4	
16	33	2.8975632000001497	1	place	body_of_water	4	
13	37	6.894750600000407	1	place	monument	4	
8	24	4.928180099999736	1	place	country	4	
15	17	0.6080836000001	1	person	politician	4	
4	34	1.032639000000927	1	place	body_of_water	4	
4	30	2.667975199998182	1	place	city	4	
7	23	1.0774826999986544	1	place	country	4	
8	28	0.9242422999996052	1	place	city	4	
18	22	1.4631682999970508	1	person	actor	4	
9	16	1.6417235000008077	1	person	musician	4	
15	39	1.6901488000003155	1	place	monument	4	
8	6	0.6458688000020629	1	person	politician	4	
13	12	0.49279810000007274	1	person	writer	4	
23	15	2.2003198999991582	1	person	musician	4	
13	3	2.6729056000003766	1	place	body_of_water	4	
12	8	1.5571913000021596	1	person	writer	4	
5	9	1.4641857000024174	1	place	country	4	
6	26	3.90162810000038	1	place	country	4	
9	7	0.9615869000008388	1	person	writer	4	
17	20	1.4350720000002184	1	person	actor	4	
18	22	1.2817415999998047	1	person	actor	4	
8	24	1.7915131999980076	1	place	country	4	
13	37	1.9760360000000219	1	place	monument	4	
15	32	1.0808819999983825	1	place	body_of_water	4	
4	30	1.4708939000011014	1	place	city	4	
7	23	3.652481199998874	1	place	country	4	
9	5	2.544535100001667	1	person	musician	4	
16	10	2.506321200002276	1	person	writer	4	
12	0	2.9984323999997287	1	person	politician	4	
6	29	2.0155737999994017	1	place	city	4	
14	21	1.0719496000019717	1	person	politician	4	
10	36	0.821052300001611	1	place	monument	4	
16	35	0.8050363000002108	1	place	body_of_water	4	
15	14	0.8052317000001494	1	person	musician	4	
11	25	0.7729912000031618	1	place	country	4	
14	19	0.4703126999993401	1	person	actor	4	
19	11	1.004763400000229	1	person	writer	4	
16	33	1.2596520000006421	1	place	body_of_water	4	
17	27	1.2887319000001298	1	person	politician	4	
9	31	1.1253809000008914	1	place	city	4	
13	38	2.536301000000094	1	place	monument	4	
11	18	0.8987237000001187	1	person	actor	4	
9	4	1.13505879999866	1	place	monument	4	
7	13	2.14553579999847	1	person	musician	4	
8	28	2.3322320000006584	1	place	city	4	
5	2	3.8868992000025173	0	place	city	4	
4	34	0.9315267000019958	1	place	body_of_water	4	
6	1	1.7111250999987533	1	person	actor	4	
15	17	1.1950330999970902	1	person	politician	4	
12	8	1.3101492000023427	1	person	writer	4	
14	19	1.2738869999993767	1	person	actor	4	
4	30	2.390865000001213	1	place	city	4	
8	28	0.8715362000002642	1	place	city	4	
18	22	1.539887799997814	1	person	actor	4	
10	36	1.062358300001506	1	place	monument	4	
15	17	1.6927842000004603	1	person	politician	4	
13	12	1.4484249999986787	1	person	writer	4	
14	21	0.9756721999983711	1	person	politician	4	
8	6	0.5846396999986609	1	person	politician	4	
6	26	0.689323599999625	1	place	country	4	
4	34	0.7577072000021872	1	place	body_of_water	4	
9	5	1.0635570999984338	1	person	musician	4	
15	39	1.437193900001148	1	place	monument	4	
13	37	3.2517895999990287	1	place	monument	4	
9	31	1.138116699999955	1	place	city	4	
17	27	1.0286624000000302	1	person	politician	4	
15	14	1.9484221000020625	1	person	musician	4	
5	9	0.4315807000020868	1	place	country	4	
9	7	0.6698641000002681	1	person	writer	4	
7	23	2.3076431000008597	1	place	country	4	
13	38	1.3673668000010366	1	place	monument	4	
6	1	0.7036357999968459	1	person	actor	4	
16	35	1.6353162999985216	1	place	body_of_water	4	
16	33	1.3523156999981438	1	place	body_of_water	4	
19	11	0.8874383000002126	1	person	writer	4	
15	32	0.9633229000028223	1	place	body_of_water	4	
7	13	0.7663342000014381	1	person	musician	4	
23	15	1.216069800000696	1	person	musician	4	
13	3	1.7428778999965289	1	place	body_of_water	4	
17	20	1.4177732999996806	1	person	actor	4	
9	4	0.720324800000526	1	place	monument	4	
5	2	1.3626866000013251	1	place	city	4	
6	29	1.357021200001327	1	place	city	4	
11	25	0.9677850999978546	1	place	country	4	
8	24	2.3520248999993782	1	place	country	4	
4	30	1.9406545999991067	1	place	city	5	
12	8	1.6871892000017397	1	person	writer	5	
23	15	0.8190488999971421	1	person	musician	5	
8	6	0.8982114999998885	1	person	politician	5	
13	38	1.9031497000032687	1	place	monument	5	
13	3	1.266830000000482	1	place	body_of_water	5	
10	36	1.9509400999995705	1	place	monument	5	
15	14	0.7645094999970752	1	person	musician	5	
14	19	1.6461603999996441	1	person	actor	5	
17	27	1.5974926999988384	1	person	politician	5	
13	37	1.534572799999296	1	place	monument	5	
9	4	0.8645662000017182	1	place	monument	5	
8	28	0.7674694999986968	1	place	city	5	
17	20	3.056577700001071	1	person	actor	5	
7	13	2.237790600000153	1	person	musician	5	
15	17	1.4665490000006685	1	person	politician	5	
9	5	0.8650732999994943	1	person	musician	5	
4	34	1.2953233000007458	1	place	body_of_water	5	
6	26	1.3911145999991277	1	place	country	5	
16	33	0.8239365999979782	1	place	body_of_water	5	
9	7	0.5016743000014685	1	person	writer	5	
15	39	1.0103386999981012	1	place	monument	5	
15	32	1.7768224999999802	0	place	body_of_water	5	
4	30	1.4045498999985284	1	place	city	5	
7	13	0.6764770999980101	1	person	musician	5	
16	33	1.5301896999990277	1	place	body_of_water	5	
15	14	1.7740410000005795	0	person	musician	5	
10	36	1.1750025999972422	1	place	monument	5	
14	19	1.273715399998764	1	person	actor	5	
11	25	0.9189697000001615	1	place	country	5	
8	6	0.9463864999997895	1	person	politician	5	
15	17	0.701217000001634	1	person	politician	5	
9	5	0.5772270999987086	1	person	musician	5	
9	16	0.7937875999996322	1	person	musician	5	
17	27	0.8907269000010274	1	person	politician	5	
19	11	0.6590697999999975	1	person	writer	5	
4	34	0.8612734999987879	1	place	body_of_water	5	
18	22	0.6679242999998678	1	person	actor	5	
13	37	0.9774469000003592	1	place	monument	5	
16	35	0.7135111999996298	1	place	body_of_water	5	
13	38	1.1964101000012306	1	place	monument	5	
7	23	1.2684095000004163	1	place	country	5	
5	2	1.211645999999746	1	place	city	5	
12	0	1.7874955000006594	1	person	politician	5	
17	20	0.7391802999991341	1	person	actor	5	
13	3	0.4539468000002671	1	place	body_of_water	5	
15	39	0.7228930000019318	1	place	monument	5	
11	18	1.5094091999999364	1	person	actor	5	
8	28	3.1131690999973216	0	place	city	5	
9	4	1.7086608999998134	1	place	monument	5	
8	24	0.8725023000006331	1	place	country	5	
9	7	0.6452473999997892	1	person	writer	5	
5	9	0.6834457000004477	1	place	country	5	
6	29	1.072100400000636	1	place	city	5	
9	31	1.2052637000015238	1	place	city	5	
12	8	1.1568751000013435	1	person	writer	5	
14	21	0.5826946000015596	1	person	politician	5	
13	12	0.7192537000009906	1	person	writer	5	
16	10	0.7222790999985591	1	person	writer	5	
6	1	0.4047051999987161	1	person	actor	5	
15	32	0.7247354999999516	1	place	body_of_water	5	
23	15	1.1405821000007563	1	person	musician	5	
6	26	0.5388171999984479	0	place	country	5	
16	35	0.7923857999994652	1	place	body_of_water	5	
17	20	0.7408059999979741	1	person	actor	5	
14	21	0.9685773999990488	1	person	politician	5	
16	10	0.6736538999975892	1	person	writer	5	
10	36	1.39723800000138	1	place	monument	5	
5	9	0.43095790000006673	1	place	country	5	
9	7	0.639888499998051	1	person	writer	5	
11	25	1.222503199998755	1	place	country	5	
9	16	1.6363549000016064	1	person	musician	5	
12	0	2.88384909999877	1	person	politician	5	
5	2	0.9284783999974024	1	place	city	5	
8	6	0.5380517999983567	1	person	politician	5	
19	11	1.0147116000007372	1	person	writer	5	
15	14	1.0712640000019746	1	person	musician	5	
9	5	1.0284689000000071	1	person	musician	5	
12	8	0.9393273999994562	1	person	writer	5	
8	24	1.0298294999993232	1	place	country	5	
4	30	0.7657390999993368	1	place	city	5	
7	23	1.1363063999997394	1	place	country	5	
13	3	0.9625938999997743	1	place	body_of_water	5	
13	38	0.7167473000008613	1	place	monument	5	
18	22	0.5599141999991843	1	person	actor	5	
15	39	0.8893699000000197	1	place	monument	5	
4	34	1.1577594000009412	1	place	body_of_water	5	
23	15	1.095521799998096	1	person	musician	5	
14	19	1.2119351999972423	1	person	actor	5	
17	27	0.6205774999980349	1	person	politician	5	
13	12	1.6356622999992396	1	person	writer	5	
9	31	1.0891761999992013	1	place	city	5	
11	18	1.3978260000003502	1	person	actor	5	
9	4	0.9108775000022433	1	place	monument	5	
15	32	0.8907461000017065	1	place	body_of_water	5	
6	29	1.1277951000010944	1	place	city	5	
13	37	0.8428550999997242	1	place	monument	5	
14	21	0.7707633999998507	1	person	politician	5	
9	4	1.1391221999983827	1	place	monument	5	
8	24	0.9835353999988001	1	place	country	5	
15	32	1.0116278999994393	1	place	body_of_water	5	
9	7	0.4646853000012925	1	person	writer	5	
19	11	0.7174841999985802	1	person	writer	5	
15	39	1.1165402000005997	1	place	monument	5	
15	17	0.9444844000026933	1	person	politician	5	
7	23	0.6355503999984649	1	place	country	5	
11	18	0.7054556000002776	1	person	actor	5	
15	14	0.8536340999999084	1	person	musician	5	
9	16	0.5154975999976159	1	person	musician	5	
17	20	0.4639560000032361	1	person	actor	5	
4	34	0.6223613000001933	1	place	body_of_water	5	
18	22	1.3176119999989169	1	person	actor	5	
5	9	0.7527406000008341	1	place	country	5	
13	3	0.2902735000025132	1	place	body_of_water	5	
10	36	0.9356446999991022	1	place	monument	5	
13	38	1.0085691999993287	0	place	monument	5	
16	33	1.6562181000008422	1	place	body_of_water	5	
8	28	0.9020509999973001	1	place	city	5	
6	1	0.35304790000009234	1	person	actor	5	
13	37	1.042989999998099	1	place	monument	5	
16	35	0.6970962999985204	1	place	body_of_water	5	
7	13	0.7978881999988516	1	person	musician	5	
23	15	1.0453697999982978	1	person	musician	5	
6	26	0.9604844999994384	1	place	country	5	
11	25	0.7624574000001303	1	place	country	5	
5	2	0.5409352000024228	1	place	city	5	
16	10	0.8349037999978464	1	person	writer	5	
9	5	0.6609752999975171	1	person	musician	5	
13	12	1.3067937000014354	1	person	writer	5	
10	36	0.7886220000000321	1	place	monument	5	
12	8	0.5874115999977221	1	person	writer	5	
16	10	1.28766529999848	1	person	writer	5	
16	35	0.7239015000013751	1	place	body_of_water	5	
14	19	1.09361379999973	1	person	actor	5	
13	38	0.6973774999969464	1	place	monument	5	
9	7	0.31575440000233357	1	person	writer	5	
13	3	0.28984439999840106	1	place	body_of_water	5	
7	13	1.1740605000013602	1	person	musician	5	
16	33	0.7594591999986733	1	place	body_of_water	5	
9	16	0.5603824999998324	1	person	musician	5	
15	32	1.082372500000929	1	place	body_of_water	5	
5	2	0.37779890000092564	1	place	city	5	
6	29	0.6989720000019588	1	place	city	5	
15	39	0.6574035000012373	1	place	monument	5	
6	26	1.047015799998917	1	place	country	5	
9	4	1.1497318999972777	1	place	monument	5	
13	37	0.5607235999996192	1	place	monument	5	
13	12	0.7457786000013584	1	person	writer	5	
19	11	0.5812469000011333	1	person	writer	5	
8	24	0.5822452000029443	1	place	country	5	
11	25	0.6693230000018957	1	place	country	5	
9	5	0.48460250000061933	1	person	musician	5	
7	23	1.0200165000023844	1	place	country	5	
6	26	1.298892099999648	1	place	country	5	
9	5	0.6075861999997869	1	person	musician	5	
6	29	0.8085818999970797	1	place	city	5	
17	27	0.7601737000004505	0	person	politician	5	
13	3	0.8908547999999428	1	place	body_of_water	5	
16	10	0.8072547000010672	0	person	writer	5	
8	28	1.510336899998947	1	place	city	5	
14	19	0.9238093999992998	1	person	actor	5	
11	18	1.120241000000533	0	person	actor	5	
4	34	1.434232500003418	0	place	body_of_water	5	
4	30	0.8967511000009836	1	place	city	5	
8	6	0.509884900002362	1	person	politician	5	
17	20	1.3695641000012984	0	person	actor	5	
7	13	0.8829143999973894	1	person	musician	5	
9	7	1.6489891999990505	1	person	writer	5	
16	35	0.7194026999968628	1	place	body_of_water	5	
9	16	0.6890722999996797	1	person	musician	5	
15	39	1.0176190000020142	1	place	monument	5	
13	12	0.48006489999897894	1	person	writer	5	
9	31	0.7604726000026858	1	place	city	5	
12	8	0.6477178999994067	1	person	writer	5	
11	25	0.6622631999998703	1	place	country	5	
15	32	0.8522854000002553	1	place	body_of_water	5	
15	17	1.101079000000027	1	person	politician	5	
13	38	0.6174627000000328	1	place	monument	5	
14	21	0.6478573999993387	1	person	politician	5	
8	24	0.8629170000021986	1	place	country	5	
23	15	0.9406295000007958	1	person	musician	5	
18	22	0.5992905999992217	1	person	actor	5	
5	2	0.27242959999784944	1	place	city	5	
6	1	0.24575750000076368	1	person	actor	5	
16	33	0.7487593999976525	1	place	body_of_water	5	
12	0	0.6071878000002471	1	person	politician	5	
16	10	0.8933322000011685	1	person	writer	5	
15	17	1.0057919999999285	1	person	politician	5	
4	30	0.6245531000022311	1	place	city	5	
14	19	0.5667009000026155	1	person	actor	5	
6	1	0.40004749999934575	1	person	actor	5	
13	12	0.691563699998369	1	person	writer	5	
18	22	0.6491198000003351	1	person	actor	5	
5	9	0.3805653000017628	1	place	country	5	
15	39	0.7907008000001952	1	place	monument	5	
13	38	1.4495506999992358	1	place	monument	5	
7	13	1.925596900000528	0	person	musician	5	
8	6	0.9765475999993214	1	person	politician	5	
6	1	0.2944141000007221	1	person	actor	5	
4	30	0.6662276999995811	1	place	city	5	
16	33	0.7131625000001804	1	place	body_of_water	5	
9	31	0.6206614000002446	1	place	city	5	
15	17	0.728573199998209	1	person	politician	5	
9	5	0.4284423999997671	1	person	musician	5	
4	34	0.5802050999991479	1	place	body_of_water	5	
10	36	0.5415995000003022	1	place	monument	5	
14	21	0.9270051999992575	1	person	politician	5	
5	2	0.28720630000316305	1	place	city	5	
9	4	0.295130300000892	1	place	monument	5	
18	22	0.4765910999994958	1	person	actor	5	
8	6	0.24967439999818453	1	person	politician	5	
15	39	0.9022411000005377	1	place	monument	5	
16	10	0.5405109000021184	1	person	writer	5	
13	37	0.80563180000172	1	place	monument	5	
5	9	0.2398575000006531	1	place	country	5	
14	19	0.5983234000013908	1	person	actor	5	
6	29	0.8644410999986576	1	place	city	5	
7	23	0.8468202000003657	1	place	country	5	
13	12	0.9421122000021569	1	person	writer	5	
8	24	0.6795700000002398	1	place	country	5	
6	26	0.6051184999996622	1	place	country	5	
7	13	1.117941399999836	1	person	musician	5	
23	15	0.9180226999997103	1	person	musician	5	
15	14	0.8712062000013248	1	person	musician	5	
9	7	0.24437650000254507	1	person	writer	5	
12	8	0.49002870000185794	1	person	writer	5	
17	27	0.6146012999997765	1	person	politician	5	
9	31	0.5887559999973746	1	place	city	5	
4	30	0.5181720000000496	1	place	city	5	
15	32	0.46547819999977946	1	place	body_of_water	5	
15	14	0.6237152999965474	0	person	musician	5	
10	36	0.9669337999985146	1	place	monument	5	
13	12	0.5601786000006541	1	person	writer	5	
7	23	1.3053271999997378	1	place	country	5	
15	17	0.6663364000014553	1	person	politician	5	
4	34	1.4341451000000234	1	place	body_of_water	5	
9	4	0.31977350000306615	1	place	monument	5	
7	13	0.5941936000017449	1	person	musician	5	
16	33	0.7314853999996558	1	place	body_of_water	5	
9	16	0.6073734999990847	1	person	musician	5	
13	37	0.631328499999654	1	place	monument	5	
6	29	0.5867719999987457	1	place	city	5	
23	15	0.48748369999884744	1	person	musician	5	
5	2	0.17906439999933355	1	place	city	5	
6	26	0.5570755000007921	1	place	country	5	
9	5	0.6466269999982615	1	person	musician	5	
11	25	0.46140029999878607	1	place	country	5	
6	1	0.23437399999966146	1	person	actor	5	
9	7	0.4653199000022141	1	person	writer	5	
13	3	0.2881950000009965	1	place	body_of_water	5	
16	10	0.6767125999976997	1	person	writer	5	
19	11	0.4592661999995471	1	person	writer	5	
18	22	0.5048735999989731	1	person	actor	5	
12	8	0.42077030000291415	1	person	writer	5	
8	6	0.19603139999890118	1	person	politician	5	
13	38	1.4691416999994544	1	place	monument	5	
16	35	0.572494000000006	1	place	body_of_water	5	
8	24	0.5080732999995234	1	place	country	5	
14	21	0.5519750999992539	1	person	politician	5	
17	20	0.5457683999993606	1	person	actor	5	
17	27	0.7007488000017474	1	person	politician	5	
14	19	0.6719450999989931	1	person	actor	5	
11	18	0.629244199997629	1	person	actor	5	
5	9	0.2690705999993952	1	place	country	5	
12	0	0.4341506999990088	1	person	politician	5	
8	28	0.8129724999998871	1	place	city	5	
15	39	0.65655610000249	1	place	monument	5	
11	18	0.5766417000013462	1	person	actor	5	
8	6	0.20329800000035902	1	person	politician	5	
15	39	1.139366900002642	1	place	monument	5	
16	33	1.348866199998156	1	place	body_of_water	5	
11	25	0.5922733000006701	1	place	country	5	
17	20	0.5366778000025079	1	person	actor	5	
12	8	0.4841706000006525	1	person	writer	5	
9	5	0.2718468999992183	1	person	musician	5	
6	29	0.7071847000006528	1	place	city	5	
23	15	0.6630327999992005	1	person	musician	5	
9	16	0.49761170000056154	1	person	musician	5	
14	21	0.6069872999978543	1	person	politician	5	
13	37	0.6147640000017418	1	place	monument	5	
14	19	0.9272836999989522	1	person	actor	5	
19	11	0.7144972000023699	1	person	writer	5	
7	23	0.4501269000029424	1	place	country	5	
4	34	0.5736373999970965	1	place	body_of_water	5	
16	10	0.601030300000275	1	person	writer	5	
6	26	0.38489530000151717	1	place	country	5	
18	22	0.4492530999996234	1	person	actor	5	
13	12	1.0559460999975272	1	person	writer	5	
9	31	0.5969526000008045	1	place	city	5	
6	1	0.2708901000005426	1	person	actor	5	
10	36	0.8869407000020146	1	place	monument	5	
9	4	0.6274881999997888	1	place	monument	5	
8	28	0.7531560999996145	1	place	city	5	
15	32	1.3785506000021996	1	place	body_of_water	5	
4	30	0.49270099999921513	1	place	city	5	
13	38	0.7407277000020258	1	place	monument	5	
17	27	0.4907219000015175	1	person	politician	5	
8	24	0.5638576000019384	1	place	country	5	
15	14	0.7185051000014937	1	person	musician	5	
7	13	0.6095449999993434	1	person	musician	5	
15	14	0.5415920999985246	1	person	musician	5	
12	8	0.8400787999999011	1	person	writer	5	
17	20	1.3245124999994005	1	person	actor	5	
19	11	0.8323773000010988	1	person	writer	5	
16	35	0.6873535000013362	1	place	body_of_water	5	
